"","region","haulid","year","lat","lon","stratum","stratumarea","depth","spp","wtcpue"
"1611","Gulf of St. Lawrence North","15-191-2018-08-31 -17:14:00",2018,48.431833333,-61.07116667,"48--62-400",4526.84826328522,408,"Chauliodus sloani",0.0176
"1612","Gulf of St. Lawrence North","15-191-2018-08-31 -17:14:00",2018,48.431833333,-61.07116667,"48--62-400",4526.84826328522,408,"Enchelyopus cimbrius",0.0606
"1613","Gulf of St. Lawrence North","15-191-2018-08-31 -17:14:00",2018,48.431833333,-61.07116667,"48--62-400",4526.84826328522,408,"Glyptocephalus cynoglossus",1.02
"1614","Gulf of St. Lawrence North","15-191-2018-08-31 -17:14:00",2018,48.431833333,-61.07116667,"48--62-400",4526.84826328522,408,"Malacoraja senta",0.62
"1615","Gulf of St. Lawrence North","15-191-2018-08-31 -17:14:00",2018,48.431833333,-61.07116667,"48--62-400",4526.84826328522,408,"Merluccius bilinearis",0.252
"1616","Gulf of St. Lawrence North","15-191-2018-08-31 -17:14:00",2018,48.431833333,-61.07116667,"48--62-400",4526.84826328522,408,"Myxine glutinosa",1.16
"1617","Gulf of St. Lawrence North","15-191-2018-08-31 -17:14:00",2018,48.431833333,-61.07116667,"48--62-400",4526.84826328522,408,"Nezumia bairdii",1.668
"1618","Gulf of St. Lawrence North","15-191-2018-08-31 -17:14:00",2018,48.431833333,-61.07116667,"48--62-400",4526.84826328522,408,"Pandalus borealis",0.063
"1619","Gulf of St. Lawrence North","15-191-2018-08-31 -17:14:00",2018,48.431833333,-61.07116667,"48--62-400",4526.84826328522,408,"Paraliparis calidus",0.0104
"1620","Gulf of St. Lawrence North","15-191-2018-08-31 -17:14:00",2018,48.431833333,-61.07116667,"48--62-400",4526.84826328522,408,"Pasiphaea multidentata",1.3456
"1621","Gulf of St. Lawrence North","15-191-2018-08-31 -17:14:00",2018,48.431833333,-61.07116667,"48--62-400",4526.84826328522,408,"Phycis chesteri",1.1
"1622","Gulf of St. Lawrence North","15-191-2018-08-31 -17:14:00",2018,48.431833333,-61.07116667,"48--62-400",4526.84826328522,408,"Pontophilus norvegicus",0.0575
"1623","Gulf of St. Lawrence North","15-191-2018-08-31 -17:14:00",2018,48.431833333,-61.07116667,"48--62-400",4526.84826328522,408,"Reinhardtius hippoglossoides",12.5
"1624","Gulf of St. Lawrence North","15-191-2018-08-31 -17:14:00",2018,48.431833333,-61.07116667,"48--62-400",4526.84826328522,408,"Sebastes sp.",909.69
"1625","Gulf of St. Lawrence North","15-192-2018-08-31 -19:55:00",2018,48.540833333,-61.23683333,"48--62-400",4526.84826328522,415,"Amblyraja radiata",0.208
"1626","Gulf of St. Lawrence North","15-192-2018-08-31 -19:55:00",2018,48.540833333,-61.23683333,"48--62-400",4526.84826328522,415,"Arctozenus risso",0.324
"1627","Gulf of St. Lawrence North","15-192-2018-08-31 -19:55:00",2018,48.540833333,-61.23683333,"48--62-400",4526.84826328522,415,"Bathyraja spinicauda",0.09
"1628","Gulf of St. Lawrence North","15-192-2018-08-31 -19:55:00",2018,48.540833333,-61.23683333,"48--62-400",4526.84826328522,415,"Centroscyllium fabricii",3.37
"1629","Gulf of St. Lawrence North","15-192-2018-08-31 -19:55:00",2018,48.540833333,-61.23683333,"48--62-400",4526.84826328522,415,"Enchelyopus cimbrius",0.1611
"1630","Gulf of St. Lawrence North","15-192-2018-08-31 -19:55:00",2018,48.540833333,-61.23683333,"48--62-400",4526.84826328522,415,"Glyptocephalus cynoglossus",0.623
"1631","Gulf of St. Lawrence North","15-192-2018-08-31 -19:55:00",2018,48.540833333,-61.23683333,"48--62-400",4526.84826328522,415,"Malacoraja senta",0.0092
"1632","Gulf of St. Lawrence North","15-192-2018-08-31 -19:55:00",2018,48.540833333,-61.23683333,"48--62-400",4526.84826328522,415,"Melanostigma atlanticum",0.0043
"1633","Gulf of St. Lawrence North","15-192-2018-08-31 -19:55:00",2018,48.540833333,-61.23683333,"48--62-400",4526.84826328522,415,"Merluccius bilinearis",0.27
"1634","Gulf of St. Lawrence North","15-192-2018-08-31 -19:55:00",2018,48.540833333,-61.23683333,"48--62-400",4526.84826328522,415,"Myctophidae",0.0062
"1635","Gulf of St. Lawrence North","15-192-2018-08-31 -19:55:00",2018,48.540833333,-61.23683333,"48--62-400",4526.84826328522,415,"Myxine glutinosa",1.66
"1636","Gulf of St. Lawrence North","15-192-2018-08-31 -19:55:00",2018,48.540833333,-61.23683333,"48--62-400",4526.84826328522,415,"Nezumia bairdii",3.422
"1637","Gulf of St. Lawrence North","15-192-2018-08-31 -19:55:00",2018,48.540833333,-61.23683333,"48--62-400",4526.84826328522,415,"Pandalus borealis",0.032
"1638","Gulf of St. Lawrence North","15-192-2018-08-31 -19:55:00",2018,48.540833333,-61.23683333,"48--62-400",4526.84826328522,415,"Pasiphaea multidentata",0.1827
"1639","Gulf of St. Lawrence North","15-192-2018-08-31 -19:55:00",2018,48.540833333,-61.23683333,"48--62-400",4526.84826328522,415,"Phycis chesteri",1.26
"1640","Gulf of St. Lawrence North","15-192-2018-08-31 -19:55:00",2018,48.540833333,-61.23683333,"48--62-400",4526.84826328522,415,"Pontophilus norvegicus",0.0629
"1641","Gulf of St. Lawrence North","15-192-2018-08-31 -19:55:00",2018,48.540833333,-61.23683333,"48--62-400",4526.84826328522,415,"Reinhardtius hippoglossoides",7.767
"1642","Gulf of St. Lawrence North","15-192-2018-08-31 -19:55:00",2018,48.540833333,-61.23683333,"48--62-400",4526.84826328522,415,"Sebastes sp.",689.4445
"1643","Gulf of St. Lawrence North","15-192-2018-08-31 -19:55:00",2018,48.540833333,-61.23683333,"48--62-400",4526.84826328522,415,"Spirontocaris liljeborgii",0.0015
"1644","Gulf of St. Lawrence North","15-192-2018-08-31 -19:55:00",2018,48.540833333,-61.23683333,"48--62-400",4526.84826328522,415,"Urophycis tenuis",0.234
"1645","Gulf of St. Lawrence North","15-193-2018-08-31 -22:53:00",2018,48.4055,-61.7725,"48--62-400",4526.84826328522,411,"Amblyraja radiata",2.55
"1646","Gulf of St. Lawrence North","15-193-2018-08-31 -22:53:00",2018,48.4055,-61.7725,"48--62-400",4526.84826328522,411,"Arctozenus risso",0.28
"1647","Gulf of St. Lawrence North","15-193-2018-08-31 -22:53:00",2018,48.4055,-61.7725,"48--62-400",4526.84826328522,411,"Atlantopandalus propinqvus",0.0112
"1648","Gulf of St. Lawrence North","15-193-2018-08-31 -22:53:00",2018,48.4055,-61.7725,"48--62-400",4526.84826328522,411,"Centroscyllium fabricii",2.249
"1649","Gulf of St. Lawrence North","15-193-2018-08-31 -22:53:00",2018,48.4055,-61.7725,"48--62-400",4526.84826328522,411,"Enchelyopus cimbrius",0.1337
"1650","Gulf of St. Lawrence North","15-193-2018-08-31 -22:53:00",2018,48.4055,-61.7725,"48--62-400",4526.84826328522,411,"Eusergestes arcticus",0.0021
"1651","Gulf of St. Lawrence North","15-193-2018-08-31 -22:53:00",2018,48.4055,-61.7725,"48--62-400",4526.84826328522,411,"Gadus morhua",0.763
"1652","Gulf of St. Lawrence North","15-193-2018-08-31 -22:53:00",2018,48.4055,-61.7725,"48--62-400",4526.84826328522,411,"Glyptocephalus cynoglossus",1.85
"1653","Gulf of St. Lawrence North","15-193-2018-08-31 -22:53:00",2018,48.4055,-61.7725,"48--62-400",4526.84826328522,411,"Hippoglossoides platessoides",0.162
"1654","Gulf of St. Lawrence North","15-193-2018-08-31 -22:53:00",2018,48.4055,-61.7725,"48--62-400",4526.84826328522,411,"Hippoglossus hippoglossus",6.91
"1655","Gulf of St. Lawrence North","15-193-2018-08-31 -22:53:00",2018,48.4055,-61.7725,"48--62-400",4526.84826328522,411,"Lophius americanus",14.61
"1656","Gulf of St. Lawrence North","15-193-2018-08-31 -22:53:00",2018,48.4055,-61.7725,"48--62-400",4526.84826328522,411,"Malacoraja senta",0.525
"1657","Gulf of St. Lawrence North","15-193-2018-08-31 -22:53:00",2018,48.4055,-61.7725,"48--62-400",4526.84826328522,411,"Myxine glutinosa",1.73
"1658","Gulf of St. Lawrence North","15-193-2018-08-31 -22:53:00",2018,48.4055,-61.7725,"48--62-400",4526.84826328522,411,"Nezumia bairdii",3.5
"1659","Gulf of St. Lawrence North","15-193-2018-08-31 -22:53:00",2018,48.4055,-61.7725,"48--62-400",4526.84826328522,411,"Pandalus borealis",0.0891
"1660","Gulf of St. Lawrence North","15-193-2018-08-31 -22:53:00",2018,48.4055,-61.7725,"48--62-400",4526.84826328522,411,"Pasiphaea multidentata",0.1047
"1661","Gulf of St. Lawrence North","15-193-2018-08-31 -22:53:00",2018,48.4055,-61.7725,"48--62-400",4526.84826328522,411,"Phycis chesteri",4.58
"1662","Gulf of St. Lawrence North","15-193-2018-08-31 -22:53:00",2018,48.4055,-61.7725,"48--62-400",4526.84826328522,411,"Pontophilus norvegicus",0.0642
"1663","Gulf of St. Lawrence North","15-193-2018-08-31 -22:53:00",2018,48.4055,-61.7725,"48--62-400",4526.84826328522,411,"Reinhardtius hippoglossoides",5.77
"1664","Gulf of St. Lawrence North","15-193-2018-08-31 -22:53:00",2018,48.4055,-61.7725,"48--62-400",4526.84826328522,411,"Scomber scombrus",0.1235
"1665","Gulf of St. Lawrence North","15-193-2018-08-31 -22:53:00",2018,48.4055,-61.7725,"48--62-400",4526.84826328522,411,"Sebastes sp.",466.201
"1666","Gulf of St. Lawrence North","15-193-2018-08-31 -22:53:00",2018,48.4055,-61.7725,"48--62-400",4526.84826328522,411,"Urophycis tenuis",5.35
"1667","Gulf of St. Lawrence North","15-194-2018-09-01 -01:11:00",2018,48.332166667,-61.89066667,"48--62-300",5671.89594803995,345,"Amblyraja radiata",6.48
"1668","Gulf of St. Lawrence North","15-194-2018-09-01 -01:11:00",2018,48.332166667,-61.89066667,"48--62-300",5671.89594803995,345,"Arctozenus risso",0.0643
"1669","Gulf of St. Lawrence North","15-194-2018-09-01 -01:11:00",2018,48.332166667,-61.89066667,"48--62-300",5671.89594803995,345,"Centroscyllium fabricii",0.835
"1670","Gulf of St. Lawrence North","15-194-2018-09-01 -01:11:00",2018,48.332166667,-61.89066667,"48--62-300",5671.89594803995,345,"Enchelyopus cimbrius",0.1102
"1671","Gulf of St. Lawrence North","15-194-2018-09-01 -01:11:00",2018,48.332166667,-61.89066667,"48--62-300",5671.89594803995,345,"Glyptocephalus cynoglossus",4.62
"1672","Gulf of St. Lawrence North","15-194-2018-09-01 -01:11:00",2018,48.332166667,-61.89066667,"48--62-300",5671.89594803995,345,"Hippoglossoides platessoides",0.5765
"1673","Gulf of St. Lawrence North","15-194-2018-09-01 -01:11:00",2018,48.332166667,-61.89066667,"48--62-300",5671.89594803995,345,"Malacoraja senta",0.0047
"1674","Gulf of St. Lawrence North","15-194-2018-09-01 -01:11:00",2018,48.332166667,-61.89066667,"48--62-300",5671.89594803995,345,"Merluccius bilinearis",0.1725
"1675","Gulf of St. Lawrence North","15-194-2018-09-01 -01:11:00",2018,48.332166667,-61.89066667,"48--62-300",5671.89594803995,345,"Myxine glutinosa",3.08
"1676","Gulf of St. Lawrence North","15-194-2018-09-01 -01:11:00",2018,48.332166667,-61.89066667,"48--62-300",5671.89594803995,345,"Nezumia bairdii",3.83
"1677","Gulf of St. Lawrence North","15-194-2018-09-01 -01:11:00",2018,48.332166667,-61.89066667,"48--62-300",5671.89594803995,345,"Pandalus borealis",0.7872
"1678","Gulf of St. Lawrence North","15-194-2018-09-01 -01:11:00",2018,48.332166667,-61.89066667,"48--62-300",5671.89594803995,345,"Pasiphaea multidentata",0.0186
"1679","Gulf of St. Lawrence North","15-194-2018-09-01 -01:11:00",2018,48.332166667,-61.89066667,"48--62-300",5671.89594803995,345,"Phycis chesteri",1.017
"1680","Gulf of St. Lawrence North","15-194-2018-09-01 -01:11:00",2018,48.332166667,-61.89066667,"48--62-300",5671.89594803995,345,"Pontophilus norvegicus",0.0475
"1681","Gulf of St. Lawrence North","15-194-2018-09-01 -01:11:00",2018,48.332166667,-61.89066667,"48--62-300",5671.89594803995,345,"Reinhardtius hippoglossoides",12.9
"1682","Gulf of St. Lawrence North","15-194-2018-09-01 -01:11:00",2018,48.332166667,-61.89066667,"48--62-300",5671.89594803995,345,"Scomber scombrus",0.0818
"1683","Gulf of St. Lawrence North","15-194-2018-09-01 -01:11:00",2018,48.332166667,-61.89066667,"48--62-300",5671.89594803995,345,"Sebastes sp.",1022.7265
"1684","Gulf of St. Lawrence North","15-194-2018-09-01 -01:11:00",2018,48.332166667,-61.89066667,"48--62-300",5671.89594803995,345,"Spirontocaris liljeborgii",0.0017
"1685","Gulf of St. Lawrence North","15-194-2018-09-01 -01:11:00",2018,48.332166667,-61.89066667,"48--62-300",5671.89594803995,345,"Urophycis tenuis",4.98
"1686","Gulf of St. Lawrence North","15-195-2018-09-01 -03:35:00",2018,48.344,-62.162,"48--63-200",4285.03932051711,218,"Amblyraja radiata",1.016
"1687","Gulf of St. Lawrence North","15-195-2018-09-01 -03:35:00",2018,48.344,-62.162,"48--63-200",4285.03932051711,218,"Anarhichas lupus",1.211
"1688","Gulf of St. Lawrence North","15-195-2018-09-01 -03:35:00",2018,48.344,-62.162,"48--63-200",4285.03932051711,218,"Artediellus atlanticus",0.0376
"1689","Gulf of St. Lawrence North","15-195-2018-09-01 -03:35:00",2018,48.344,-62.162,"48--63-200",4285.03932051711,218,"Gadus morhua",52.912
"1690","Gulf of St. Lawrence North","15-195-2018-09-01 -03:35:00",2018,48.344,-62.162,"48--63-200",4285.03932051711,218,"Glyptocephalus cynoglossus",20.94
"1691","Gulf of St. Lawrence North","15-195-2018-09-01 -03:35:00",2018,48.344,-62.162,"48--63-200",4285.03932051711,218,"Hippoglossoides platessoides",12.3
"1692","Gulf of St. Lawrence North","15-195-2018-09-01 -03:35:00",2018,48.344,-62.162,"48--63-200",4285.03932051711,218,"Hippoglossus hippoglossus",62.2
"1693","Gulf of St. Lawrence North","15-195-2018-09-01 -03:35:00",2018,48.344,-62.162,"48--63-200",4285.03932051711,218,"Lebbeus polaris",0.011
"1694","Gulf of St. Lawrence North","15-195-2018-09-01 -03:35:00",2018,48.344,-62.162,"48--63-200",4285.03932051711,218,"Malacoraja senta",0.0074
"1695","Gulf of St. Lawrence North","15-195-2018-09-01 -03:35:00",2018,48.344,-62.162,"48--63-200",4285.03932051711,218,"Melanogrammus aeglefinus",1.76
"1696","Gulf of St. Lawrence North","15-195-2018-09-01 -03:35:00",2018,48.344,-62.162,"48--63-200",4285.03932051711,218,"Merluccius bilinearis",1.502
"1697","Gulf of St. Lawrence North","15-195-2018-09-01 -03:35:00",2018,48.344,-62.162,"48--63-200",4285.03932051711,218,"Myxine glutinosa",0.222
"1698","Gulf of St. Lawrence North","15-195-2018-09-01 -03:35:00",2018,48.344,-62.162,"48--63-200",4285.03932051711,218,"Nezumia bairdii",0.538
"1699","Gulf of St. Lawrence North","15-195-2018-09-01 -03:35:00",2018,48.344,-62.162,"48--63-200",4285.03932051711,218,"Pandalus borealis",0.0184
"1700","Gulf of St. Lawrence North","15-195-2018-09-01 -03:35:00",2018,48.344,-62.162,"48--63-200",4285.03932051711,218,"Pandalus montagui",0.0788
"1701","Gulf of St. Lawrence North","15-195-2018-09-01 -03:35:00",2018,48.344,-62.162,"48--63-200",4285.03932051711,218,"Pontophilus norvegicus",0.0182
"1702","Gulf of St. Lawrence North","15-195-2018-09-01 -03:35:00",2018,48.344,-62.162,"48--63-200",4285.03932051711,218,"Reinhardtius hippoglossoides",0.105
"1703","Gulf of St. Lawrence North","15-195-2018-09-01 -03:35:00",2018,48.344,-62.162,"48--63-200",4285.03932051711,218,"Sebastes norvegicus",18.02
"1704","Gulf of St. Lawrence North","15-195-2018-09-01 -03:35:00",2018,48.344,-62.162,"48--63-200",4285.03932051711,218,"Sebastes sp.",457.07
"1705","Gulf of St. Lawrence North","15-195-2018-09-01 -03:35:00",2018,48.344,-62.162,"48--63-200",4285.03932051711,218,"Spirontocaris liljeborgii",0.0246
"1706","Gulf of St. Lawrence North","15-195-2018-09-01 -03:35:00",2018,48.344,-62.162,"48--63-200",4285.03932051711,218,"Triglops murrayi",0.0198
"1707","Gulf of St. Lawrence North","15-195-2018-09-01 -03:35:00",2018,48.344,-62.162,"48--63-200",4285.03932051711,218,"Urophycis tenuis",6.294
"1708","Gulf of St. Lawrence North","15-2-2018-08-04 -01:25:00",2018,49.121666667,-64.48,"49--65-200",5726.33758924138,223,"Amblyraja radiata",10.892
"1709","Gulf of St. Lawrence North","15-2-2018-08-04 -01:25:00",2018,49.121666667,-64.48,"49--65-200",5726.33758924138,223,"Clupea harengus",0.69
"1710","Gulf of St. Lawrence North","15-2-2018-08-04 -01:25:00",2018,49.121666667,-64.48,"49--65-200",5726.33758924138,223,"Enchelyopus cimbrius",0.93
"1711","Gulf of St. Lawrence North","15-2-2018-08-04 -01:25:00",2018,49.121666667,-64.48,"49--65-200",5726.33758924138,223,"Gadus morhua",1.4
"1712","Gulf of St. Lawrence North","15-2-2018-08-04 -01:25:00",2018,49.121666667,-64.48,"49--65-200",5726.33758924138,223,"Glyptocephalus cynoglossus",58.311
"1713","Gulf of St. Lawrence North","15-2-2018-08-04 -01:25:00",2018,49.121666667,-64.48,"49--65-200",5726.33758924138,223,"Hippoglossoides platessoides",4.522
"1714","Gulf of St. Lawrence North","15-2-2018-08-04 -01:25:00",2018,49.121666667,-64.48,"49--65-200",5726.33758924138,223,"Malacoraja senta",6.068
"1715","Gulf of St. Lawrence North","15-2-2018-08-04 -01:25:00",2018,49.121666667,-64.48,"49--65-200",5726.33758924138,223,"Mallotus villosus",4.156
"1716","Gulf of St. Lawrence North","15-2-2018-08-04 -01:25:00",2018,49.121666667,-64.48,"49--65-200",5726.33758924138,223,"Myxine glutinosa",2.68
"1717","Gulf of St. Lawrence North","15-2-2018-08-04 -01:25:00",2018,49.121666667,-64.48,"49--65-200",5726.33758924138,223,"Pandalus borealis",3.6675
"1718","Gulf of St. Lawrence North","15-2-2018-08-04 -01:25:00",2018,49.121666667,-64.48,"49--65-200",5726.33758924138,223,"Pasiphaea multidentata",1.3193
"1719","Gulf of St. Lawrence North","15-2-2018-08-04 -01:25:00",2018,49.121666667,-64.48,"49--65-200",5726.33758924138,223,"Reinhardtius hippoglossoides",84.947
"1720","Gulf of St. Lawrence North","15-2-2018-08-04 -01:25:00",2018,49.121666667,-64.48,"49--65-200",5726.33758924138,223,"Sebastes sp.",14.3629
"1721","Gulf of St. Lawrence North","15-2-2018-08-04 -01:25:00",2018,49.121666667,-64.48,"49--65-200",5726.33758924138,223,"Urophycis tenuis",9.97
"1722","Gulf of St. Lawrence North","15-20-2018-08-06 -12:42:00",2018,48.861666667,-68.41933333,"48--69-300",1578.28763826602,339,"Amblyraja radiata",43.64
"1723","Gulf of St. Lawrence North","15-20-2018-08-06 -12:42:00",2018,48.861666667,-68.41933333,"48--69-300",1578.28763826602,339,"Artediellus sp.",0.0108
"1724","Gulf of St. Lawrence North","15-20-2018-08-06 -12:42:00",2018,48.861666667,-68.41933333,"48--69-300",1578.28763826602,339,"Cyclothone microdon",7e-04
"1725","Gulf of St. Lawrence North","15-20-2018-08-06 -12:42:00",2018,48.861666667,-68.41933333,"48--69-300",1578.28763826602,339,"Enchelyopus cimbrius",1.46
"1726","Gulf of St. Lawrence North","15-20-2018-08-06 -12:42:00",2018,48.861666667,-68.41933333,"48--69-300",1578.28763826602,339,"Eualus macilentus",8e-04
"1727","Gulf of St. Lawrence North","15-20-2018-08-06 -12:42:00",2018,48.861666667,-68.41933333,"48--69-300",1578.28763826602,339,"Glyptocephalus cynoglossus",7.64
"1728","Gulf of St. Lawrence North","15-20-2018-08-06 -12:42:00",2018,48.861666667,-68.41933333,"48--69-300",1578.28763826602,339,"Gymnocanthus tricuspis",0.212
"1729","Gulf of St. Lawrence North","15-20-2018-08-06 -12:42:00",2018,48.861666667,-68.41933333,"48--69-300",1578.28763826602,339,"Hippoglossoides platessoides",4.04
"1730","Gulf of St. Lawrence North","15-20-2018-08-06 -12:42:00",2018,48.861666667,-68.41933333,"48--69-300",1578.28763826602,339,"Lycodes vahlii",0.1445
"1731","Gulf of St. Lawrence North","15-20-2018-08-06 -12:42:00",2018,48.861666667,-68.41933333,"48--69-300",1578.28763826602,339,"Mallotus villosus",0.206
"1732","Gulf of St. Lawrence North","15-20-2018-08-06 -12:42:00",2018,48.861666667,-68.41933333,"48--69-300",1578.28763826602,339,"Melanostigma atlanticum",0.0604
"1733","Gulf of St. Lawrence North","15-20-2018-08-06 -12:42:00",2018,48.861666667,-68.41933333,"48--69-300",1578.28763826602,339,"Myctophidae",0.0299
"1734","Gulf of St. Lawrence North","15-20-2018-08-06 -12:42:00",2018,48.861666667,-68.41933333,"48--69-300",1578.28763826602,339,"Myxine glutinosa",6.92
"1735","Gulf of St. Lawrence North","15-20-2018-08-06 -12:42:00",2018,48.861666667,-68.41933333,"48--69-300",1578.28763826602,339,"Nezumia bairdii",0.0193
"1736","Gulf of St. Lawrence North","15-20-2018-08-06 -12:42:00",2018,48.861666667,-68.41933333,"48--69-300",1578.28763826602,339,"Pandalus montagui",0.0403
"1737","Gulf of St. Lawrence North","15-20-2018-08-06 -12:42:00",2018,48.861666667,-68.41933333,"48--69-300",1578.28763826602,339,"Pasiphaea multidentata",0.6915
"1738","Gulf of St. Lawrence North","15-20-2018-08-06 -12:42:00",2018,48.861666667,-68.41933333,"48--69-300",1578.28763826602,339,"Reinhardtius hippoglossoides",135.34
"1739","Gulf of St. Lawrence North","15-20-2018-08-06 -12:42:00",2018,48.861666667,-68.41933333,"48--69-300",1578.28763826602,339,"Sebastes sp.",47.101
"1740","Gulf of St. Lawrence North","15-22-2018-08-06 -17:38:00",2018,48.872166667,-68.595,"48--69-100",2129.55768184194,132,"Artediellus sp.",0.0034
"1741","Gulf of St. Lawrence North","15-22-2018-08-06 -17:38:00",2018,48.872166667,-68.595,"48--69-100",2129.55768184194,132,"Boreogadus saida",0.0406
"1742","Gulf of St. Lawrence North","15-22-2018-08-06 -17:38:00",2018,48.872166667,-68.595,"48--69-100",2129.55768184194,132,"Clupea harengus",0.188
"1743","Gulf of St. Lawrence North","15-22-2018-08-06 -17:38:00",2018,48.872166667,-68.595,"48--69-100",2129.55768184194,132,"Enchelyopus cimbrius",1.05
"1744","Gulf of St. Lawrence North","15-22-2018-08-06 -17:38:00",2018,48.872166667,-68.595,"48--69-100",2129.55768184194,132,"Gadus sp.",0.1798
"1745","Gulf of St. Lawrence North","15-22-2018-08-06 -17:38:00",2018,48.872166667,-68.595,"48--69-100",2129.55768184194,132,"Hippoglossoides platessoides",1.03
"1746","Gulf of St. Lawrence North","15-22-2018-08-06 -17:38:00",2018,48.872166667,-68.595,"48--69-100",2129.55768184194,132,"Hippoglossus hippoglossus",36.1
"1747","Gulf of St. Lawrence North","15-22-2018-08-06 -17:38:00",2018,48.872166667,-68.595,"48--69-100",2129.55768184194,132,"Leptagonus decagonus",0.464
"1748","Gulf of St. Lawrence North","15-22-2018-08-06 -17:38:00",2018,48.872166667,-68.595,"48--69-100",2129.55768184194,132,"Leptoclinus maculatus",0.0404
"1749","Gulf of St. Lawrence North","15-22-2018-08-06 -17:38:00",2018,48.872166667,-68.595,"48--69-100",2129.55768184194,132,"Lumpenus lampretaeformis",2.578
"1750","Gulf of St. Lawrence North","15-22-2018-08-06 -17:38:00",2018,48.872166667,-68.595,"48--69-100",2129.55768184194,132,"Lycodes lavalaei",0.108
"1751","Gulf of St. Lawrence North","15-22-2018-08-06 -17:38:00",2018,48.872166667,-68.595,"48--69-100",2129.55768184194,132,"Lycodes vahlii",6
"1752","Gulf of St. Lawrence North","15-22-2018-08-06 -17:38:00",2018,48.872166667,-68.595,"48--69-100",2129.55768184194,132,"Mallotus villosus",1.724
"1753","Gulf of St. Lawrence North","15-22-2018-08-06 -17:38:00",2018,48.872166667,-68.595,"48--69-100",2129.55768184194,132,"Pandalus borealis",305.142
"1754","Gulf of St. Lawrence North","15-22-2018-08-06 -17:38:00",2018,48.872166667,-68.595,"48--69-100",2129.55768184194,132,"Pandalus montagui",8.3999
"1755","Gulf of St. Lawrence North","15-22-2018-08-06 -17:38:00",2018,48.872166667,-68.595,"48--69-100",2129.55768184194,132,"Reinhardtius hippoglossoides",7.84
"1756","Gulf of St. Lawrence North","15-22-2018-08-06 -17:38:00",2018,48.872166667,-68.595,"48--69-100",2129.55768184194,132,"Sebastes sp.",5.286
"1757","Gulf of St. Lawrence North","15-23-2018-08-06 -21:09:00",2018,48.761666667,-68.62983333,"48--69-300",1578.28763826602,335,"Amblyraja radiata",7.52
"1758","Gulf of St. Lawrence North","15-23-2018-08-06 -21:09:00",2018,48.761666667,-68.62983333,"48--69-300",1578.28763826602,335,"Centroscyllium fabricii",60.98
"1759","Gulf of St. Lawrence North","15-23-2018-08-06 -21:09:00",2018,48.761666667,-68.62983333,"48--69-300",1578.28763826602,335,"Enchelyopus cimbrius",1.602
"1760","Gulf of St. Lawrence North","15-23-2018-08-06 -21:09:00",2018,48.761666667,-68.62983333,"48--69-300",1578.28763826602,335,"Glyptocephalus cynoglossus",20.922
"1761","Gulf of St. Lawrence North","15-23-2018-08-06 -21:09:00",2018,48.761666667,-68.62983333,"48--69-300",1578.28763826602,335,"Hippoglossoides platessoides",4.22
"1762","Gulf of St. Lawrence North","15-23-2018-08-06 -21:09:00",2018,48.761666667,-68.62983333,"48--69-300",1578.28763826602,335,"Hippoglossus hippoglossus",3
"1763","Gulf of St. Lawrence North","15-23-2018-08-06 -21:09:00",2018,48.761666667,-68.62983333,"48--69-300",1578.28763826602,335,"Lycodes vahlii",0.1182
"1764","Gulf of St. Lawrence North","15-23-2018-08-06 -21:09:00",2018,48.761666667,-68.62983333,"48--69-300",1578.28763826602,335,"Malacoraja senta",0.522
"1765","Gulf of St. Lawrence North","15-23-2018-08-06 -21:09:00",2018,48.761666667,-68.62983333,"48--69-300",1578.28763826602,335,"Mallotus villosus",0.074
"1766","Gulf of St. Lawrence North","15-23-2018-08-06 -21:09:00",2018,48.761666667,-68.62983333,"48--69-300",1578.28763826602,335,"Melanostigma atlanticum",0.0683
"1767","Gulf of St. Lawrence North","15-23-2018-08-06 -21:09:00",2018,48.761666667,-68.62983333,"48--69-300",1578.28763826602,335,"Myxine glutinosa",5.68
"1768","Gulf of St. Lawrence North","15-23-2018-08-06 -21:09:00",2018,48.761666667,-68.62983333,"48--69-300",1578.28763826602,335,"Nezumia bairdii",0.154
"1769","Gulf of St. Lawrence North","15-23-2018-08-06 -21:09:00",2018,48.761666667,-68.62983333,"48--69-300",1578.28763826602,335,"Pandalus borealis",0.0729
"1770","Gulf of St. Lawrence North","15-23-2018-08-06 -21:09:00",2018,48.761666667,-68.62983333,"48--69-300",1578.28763826602,335,"Pandalus montagui",0.0048
"1771","Gulf of St. Lawrence North","15-23-2018-08-06 -21:09:00",2018,48.761666667,-68.62983333,"48--69-300",1578.28763826602,335,"Pasiphaea multidentata",1.2027
"1772","Gulf of St. Lawrence North","15-23-2018-08-06 -21:09:00",2018,48.761666667,-68.62983333,"48--69-300",1578.28763826602,335,"Reinhardtius hippoglossoides",163.298
"1773","Gulf of St. Lawrence North","15-23-2018-08-06 -21:09:00",2018,48.761666667,-68.62983333,"48--69-300",1578.28763826602,335,"Sebastes sp.",28.458
"1774","Gulf of St. Lawrence North","15-23-2018-08-06 -21:09:00",2018,48.761666667,-68.62983333,"48--69-300",1578.28763826602,335,"Urophycis tenuis",1.168
"1775","Gulf of St. Lawrence North","15-24-2018-08-07 -01:36:00",2018,48.520833333,-68.7955,"48--69-100",2129.55768184194,135,"Amblyraja radiata",1.05
