Survey.Year,Trip.identifier,Set.number,ITIS.TSN,Species.code,Scientific.name,English.common.name,French.common.name,LSID,Catch.weight..kg.,Catch.count..pieces.
2014,75670,114,172887,626,MICROSTOMUS PACIFICUS,DOVER SOLE,LIMANDE-SOLE,urn:lsid:marinespecies.org:taxname:274294,21.92,NA
2014,75670,114,82430,95E,BERRYTEUTHIS MAGISTER,SCHOOLMASTER GONATE SQUID,,urn:lsid:marinespecies.org:taxname:342286,1,1
2014,75670,114,96970,SDB,PANDALUS JORDANI,PINK SHRIMP (SMOOTH),CREVETTE OC<c9>ANIQUE,urn:lsid:marinespecies.org:taxname:515469,0.26,NA
2014,75670,114,96979,SDF,PANDALUS PLATYCEROS,PRAWN,CREVETTE TACHET<c9>E,urn:lsid:marinespecies.org:taxname:423632,0.94,NA
2014,75670,114,97966,VSA,MUNIDA QUADRISPINA,SQUAT LOBSTER,GALATH<c9>E <c0> QUATRE <c9>PINES,urn:lsid:marinespecies.org:taxname:392422,NA,3
2014,75670,115,160851,059,RAJA RHINA,LONGNOSE SKATE,POCHETEAU LONG-NEZ,urn:lsid:marinespecies.org:taxname:271581,9.46,NA
2014,75670,115,161015,066,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,2.04,3
2014,75670,115,164711,222,GADUS MACROCEPHALUS,PACIFIC COD,MORUE DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:254538,25.36,NA
2014,75670,115,52736,3M8,METRIDIUM,METRIDIUM,,urn:lsid:marinespecies.org:taxname:100770,0.7,1
2014,75670,115,166710,401,SEBASTES BABCOCKI,REDBANDED ROCKFISH,S<c9>BASTE <c0> BANDES ROUGES,urn:lsid:marinespecies.org:taxname:274775,3.16,2
2014,75670,115,166711,405,SEBASTES BREVISPINIS,SILVERGRAY ROCKFISH,S<c9>BASTE ARGENT<c9>,urn:lsid:marinespecies.org:taxname:274778,3.2,2
2014,75670,115,166717,414,SEBASTES ELONGATUS,GREENSTRIPED ROCKFISH,S<c9>BASTE <c0> RAYURES VERTES,urn:lsid:marinespecies.org:taxname:274788,4.38,NA
2014,75670,115,166719,417,SEBASTES ENTOMELAS,WIDOW ROCKFISH,VEUVE,urn:lsid:marinespecies.org:taxname:274791,8.24,NA
2014,75670,115,166720,418,SEBASTES FLAVIDUS,YELLOWTAIL ROCKFISH,S<c9>BASTE <c0> QUEUE JAUNE,urn:lsid:marinespecies.org:taxname:274795,539.96,NA
2014,75670,115,166723,421,SEBASTES HELVOMACULATUS,ROSETHORN ROCKFISH,S<c9>BASTE ROSAC<c9>,urn:lsid:marinespecies.org:taxname:274799,0.12,1
2014,75670,115,166734,437,SEBASTES PINNIGER,CANARY ROCKFISH,S<c9>BASTE CANARI,urn:lsid:marinespecies.org:taxname:274836,8.4,4
2014,75670,115,166744,450,SEBASTES ZACENTRUS,SHARPCHIN ROCKFISH,S<c9>BASTE <c0> MENTON POINTU,urn:lsid:marinespecies.org:taxname:274869,17.52,NA
2014,75670,115,157007,4JF,HIPPASTERIA SPINOSA,SPINY RED SEA STAR,,urn:lsid:marinespecies.org:taxname:254900,0.22,1
2014,75670,115,167293,510,ICELINUS FILAMENTOSUS,THREADFIN SCULPIN,IC<c9>LINE FILAMENTEUSE,urn:lsid:marinespecies.org:taxname:281136,0.44,4
2014,75670,115,172862,602,ATHERESTHES STOMIAS,ARROWTOOTH FLOUNDER,PLIE <c0> GRANDE BOUCHE,urn:lsid:marinespecies.org:taxname:279792,126.14,NA
2014,75670,115,172868,607,EOPSETTA JORDANI,PETRALE SOLE,PLIE DE CALIFORNIE,urn:lsid:marinespecies.org:taxname:280690,10.94,NA
2014,75670,115,172978,610,GLYPTOCEPHALUS ZACHIRUS,REX SOLE,PLIE ROYALE,urn:lsid:marinespecies.org:taxname:274287,63.58,NA
2014,75670,115,172932,614,HIPPOGLOSSUS STENOLEPIS,PACIFIC HALIBUT,FL<c9>TAN DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:274290,3.98,NA
2014,75670,115,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,4.2,NA
2014,75670,115,172887,626,MICROSTOMUS PACIFICUS,DOVER SOLE,LIMANDE-SOLE,urn:lsid:marinespecies.org:taxname:274294,40.26,NA
2014,75670,115,172921,628,PAROPHRYS VETULUS,ENGLISH SOLE,CARLOTTIN ANGLAIS,urn:lsid:marinespecies.org:taxname:254393,8.66,NA
2014,75670,115,157967,6AF,ALLOCENTROTUS FRAGILIS,FRAGILE URCHIN,,urn:lsid:marinespecies.org:taxname:513096,0.42,NA
2014,75670,115,82338,91G,ROSSIA PACIFICA,PACIFIC BOBTAIL SQUID,,urn:lsid:marinespecies.org:taxname:346432,NA,1
2014,75670,116,161015,066,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,1.5,6
2014,75670,116,161702,095,ALOSA SAPIDISSIMA,AMERICAN SHAD,ALOSE SAVOUREUSE,urn:lsid:marinespecies.org:taxname:158670,1.1,3
2014,75670,116,551209,096,CLUPEA PALLASII,PACIFIC HERRING,HARENG DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:151159,3.4,NA
2014,75670,116,162053,138,ALLOSMERUS ELONGATUS,WHITEBAIT SMELT,<c9>PERLAN BLANCHAILLE,urn:lsid:marinespecies.org:taxname:279564,0.52,NA
2014,75670,116,162051,148,THALEICHTHYS PACIFICUS,EULACHON,EULAKANE,urn:lsid:marinespecies.org:taxname:282959,21.9,NA
2014,75670,116,164711,222,GADUS MACROCEPHALUS,PACIFIC COD,MORUE DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:254538,7.94,NA
2014,75670,116,164719,226,MICROGADUS PROXIMUS,PACIFIC TOMCOD,POULAMON DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:275873,1.94,NA
2014,75670,116,934083,228,GADUS CHALCOGRAMMUS,WALLEYE POLLOCK,GOBERGE DE L<92>ALASKA,urn:lsid:marinespecies.org:taxname:300735,0.4,NA
2014,75670,116,630999,245,LYCODES PACIFICUS,BLACKBELLY EELPOUT,LYCODE <c0> VENTRE NOIR,urn:lsid:marinespecies.org:taxname:274116,NA,2
2014,75670,116,52413,3U2,BALTICINA SEPTENTRIONALIS,SEA WHIP,,urn:lsid:marinespecies.org:taxname:754314,0.22,NA
2014,75670,116,78568,44D,ARMINA CALIFORNICA,CALIFORNIA ARMINA,,urn:lsid:marinespecies.org:taxname:558913,NA,2
2014,75670,116,167116,467,OPHIODON ELONGATUS,LINGCOD,MORUE-LINGUE,urn:lsid:marinespecies.org:taxname:240745,2.38,1
2014,75670,116,157270,4YB,ORTHASTERIAS KOEHLERI,LONG-ARMED SEA STAR,,urn:lsid:marinespecies.org:taxname:255048,NA,1
2014,75670,116,51671,4Z5,CYANEA CAPILLATA,LIONS MANE,CYAN<c9>E <c0> CRINI<c8>RE DE LION,urn:lsid:marinespecies.org:taxname:135301,0.32,1
2014,75670,116,167347,535,RADULINUS ASPRELLUS,SLIM SCULPIN,CHABOT <c9>LANC<c9>,urn:lsid:marinespecies.org:taxname:282541,NA,1
2014,75670,116,172716,596,CITHARICHTHYS SORDIDUS,PACIFIC SANDDAB,LIMANDE SORDIDE,urn:lsid:marinespecies.org:taxname:275694,99.81,NA
2014,75670,116,157411,5HA,OPHIURA,OPHIURA,,urn:lsid:marinespecies.org:taxname:123574,NA,NA
2014,75670,116,172862,602,ATHERESTHES STOMIAS,ARROWTOOTH FLOUNDER,PLIE <c0> GRANDE BOUCHE,urn:lsid:marinespecies.org:taxname:279792,4.32,NA
2014,75670,116,172868,607,EOPSETTA JORDANI,PETRALE SOLE,PLIE DE CALIFORNIE,urn:lsid:marinespecies.org:taxname:280690,21.3,NA
2014,75670,116,172978,610,GLYPTOCEPHALUS ZACHIRUS,REX SOLE,PLIE ROYALE,urn:lsid:marinespecies.org:taxname:274287,37.36,NA
2014,75670,116,172932,614,HIPPOGLOSSUS STENOLEPIS,PACIFIC HALIBUT,FL<c9>TAN DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:274290,11.02,NA
2014,75670,116,172917,621,LEPIDOPSETTA BILINEATA,SOUTHERN ROCK SOLE,FAUSSE LIMANDE DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:281305,6.84,NA
2014,75670,116,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,0.18,4
2014,75670,116,172887,626,MICROSTOMUS PACIFICUS,DOVER SOLE,LIMANDE-SOLE,urn:lsid:marinespecies.org:taxname:274294,5.56,NA
2014,75670,116,172921,628,PAROPHRYS VETULUS,ENGLISH SOLE,CARLOTTIN ANGLAIS,urn:lsid:marinespecies.org:taxname:254393,78.98,NA
2014,75670,116,82371,92D,DORYTEUTHIS OPALESCENS,OPALESCENT INSHORE SQUID,,urn:lsid:marinespecies.org:taxname:574540,1.4,NA
2014,75670,116,97164,SFC,ARGIS ALASKENSIS,COMMON ARGID,CREVETTE D'ALASKA,urn:lsid:marinespecies.org:taxname:515536,NA,1
2014,75670,116,97143,SID,NEOCRANGON COMMUNIS,COMMON TWO-SPINED CRANGON,CREVETTE COMMUNE,urn:lsid:marinespecies.org:taxname:423552,NA,3
2014,75670,116,98417,ZAB,MAJIDAE,SPIDER CRABS,ARAIGN<c9>ES DE MER,urn:lsid:marinespecies.org:taxname:106760,NA,1
2014,75670,116,159632,ZKA,THALIACEA,SALPS,,urn:lsid:marinespecies.org:taxname:22626,NA,NA
2014,75670,117,161015,066,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,8.18,11
2014,75670,117,551209,096,CLUPEA PALLASII,PACIFIC HERRING,HARENG DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:151159,1.04,NA
2014,75670,117,162051,148,THALEICHTHYS PACIFICUS,EULACHON,EULAKANE,urn:lsid:marinespecies.org:taxname:282959,15.6,NA
2014,75670,117,164711,222,GADUS MACROCEPHALUS,PACIFIC COD,MORUE DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:254538,6.68,NA
2014,75670,117,630999,245,LYCODES PACIFICUS,BLACKBELLY EELPOUT,LYCODE <c0> VENTRE NOIR,urn:lsid:marinespecies.org:taxname:274116,0.28,NA
2014,75670,117,52413,3U2,BALTICINA SEPTENTRIONALIS,SEA WHIP,,urn:lsid:marinespecies.org:taxname:754314,0.24,NA
2014,75670,117,166720,418,SEBASTES FLAVIDUS,YELLOWTAIL ROCKFISH,S<c9>BASTE <c0> QUEUE JAUNE,urn:lsid:marinespecies.org:taxname:274795,3.36,2
2014,75670,117,166734,437,SEBASTES PINNIGER,CANARY ROCKFISH,S<c9>BASTE CANARI,urn:lsid:marinespecies.org:taxname:274836,5.08,3
2014,75670,117,166744,450,SEBASTES ZACENTRUS,SHARPCHIN ROCKFISH,S<c9>BASTE <c0> MENTON POINTU,urn:lsid:marinespecies.org:taxname:274869,NA,1
2014,75670,117,167116,467,OPHIODON ELONGATUS,LINGCOD,MORUE-LINGUE,urn:lsid:marinespecies.org:taxname:240745,1.56,1
2014,75670,117,167371,543,TRIGLOPS MACELLUS,ROUGHSPINE SCULPIN,FAUX-TRIGLE <c9>PINEUX,urn:lsid:marinespecies.org:taxname:274399,0.12,2
2014,75670,117,172716,596,CITHARICHTHYS SORDIDUS,PACIFIC SANDDAB,LIMANDE SORDIDE,urn:lsid:marinespecies.org:taxname:275694,1.92,8
2014,75670,117,157360,5AE,GORGONOCEPHALUS EUCNEMIS,BASKET STAR,,urn:lsid:marinespecies.org:taxname:124969,0.18,NA
2014,75670,117,157411,5HA,OPHIURA,OPHIURA,,urn:lsid:marinespecies.org:taxname:123574,NA,NA
2014,75670,117,172862,602,ATHERESTHES STOMIAS,ARROWTOOTH FLOUNDER,PLIE <c0> GRANDE BOUCHE,urn:lsid:marinespecies.org:taxname:279792,154.88,NA
2014,75670,117,172868,607,EOPSETTA JORDANI,PETRALE SOLE,PLIE DE CALIFORNIE,urn:lsid:marinespecies.org:taxname:280690,18.9,NA
2014,75670,117,172978,610,GLYPTOCEPHALUS ZACHIRUS,REX SOLE,PLIE ROYALE,urn:lsid:marinespecies.org:taxname:274287,37.16,NA
2014,75670,117,172875,612,HIPPOGLOSSOIDES ELASSODON,FLATHEAD SOLE,PLIE <c0> T<ca>TE PLATE,urn:lsid:marinespecies.org:taxname:274289,2.64,10
2014,75670,117,172932,614,HIPPOGLOSSUS STENOLEPIS,PACIFIC HALIBUT,FL<c9>TAN DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:274290,9.64,NA
2014,75670,117,172917,621,LEPIDOPSETTA BILINEATA,SOUTHERN ROCK SOLE,FAUSSE LIMANDE DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:281305,0.4,1
2014,75670,117,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,0.74,NA
2014,75670,117,172887,626,MICROSTOMUS PACIFICUS,DOVER SOLE,LIMANDE-SOLE,urn:lsid:marinespecies.org:taxname:274294,29.48,NA
2014,75670,117,172921,628,PAROPHRYS VETULUS,ENGLISH SOLE,CARLOTTIN ANGLAIS,urn:lsid:marinespecies.org:taxname:254393,8.62,NA
2014,75670,117,82338,91G,ROSSIA PACIFICA,PACIFIC BOBTAIL SQUID,,urn:lsid:marinespecies.org:taxname:346432,NA,1
2014,75670,117,96970,SDB,PANDALUS JORDANI,PINK SHRIMP (SMOOTH),CREVETTE OC<c9>ANIQUE,urn:lsid:marinespecies.org:taxname:515469,0.26,NA
2014,75670,117,98417,ZAB,MAJIDAE,SPIDER CRABS,ARAIGN<c9>ES DE MER,urn:lsid:marinespecies.org:taxname:106760,NA,NA
2014,75670,117,98429,ZAF,CHIONOECETES BAIRDI,INSHORE TANNER CRAB,CRABE DE BAIRD,urn:lsid:marinespecies.org:taxname:368558,NA,1
2014,75670,118,161015,066,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,6.54,NA
2014,75670,118,551209,096,CLUPEA PALLASII,PACIFIC HERRING,HARENG DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:151159,2.54,NA
2014,75670,118,162051,148,THALEICHTHYS PACIFICUS,EULACHON,EULAKANE,urn:lsid:marinespecies.org:taxname:282959,30.54,NA
2014,75670,118,164711,222,GADUS MACROCEPHALUS,PACIFIC COD,MORUE DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:254538,6.9,NA
2014,75670,118,934083,228,GADUS CHALCOGRAMMUS,WALLEYE POLLOCK,GOBERGE DE L<92>ALASKA,urn:lsid:marinespecies.org:taxname:300735,1.06,6
2014,75670,118,630999,245,LYCODES PACIFICUS,BLACKBELLY EELPOUT,LYCODE <c0> VENTRE NOIR,urn:lsid:marinespecies.org:taxname:274116,7.86,NA
2014,75670,118,52413,3U2,BALTICINA SEPTENTRIONALIS,SEA WHIP,,urn:lsid:marinespecies.org:taxname:754314,NA,2
2014,75670,118,166720,418,SEBASTES FLAVIDUS,YELLOWTAIL ROCKFISH,S<c9>BASTE <c0> QUEUE JAUNE,urn:lsid:marinespecies.org:taxname:274795,1.92,1
2014,75670,118,167123,455,ANOPLOPOMA FIMBRIA,SABLEFISH,MORUE CHARBONNI<c8>RE,urn:lsid:marinespecies.org:taxname:159463,2.8,NA
2014,75670,118,167116,467,OPHIODON ELONGATUS,LINGCOD,MORUE-LINGUE,urn:lsid:marinespecies.org:taxname:240745,5.44,1
2014,75670,118,157272,4XF,STYLASTERIAS FORRERI,FISH-EATING STAR,,urn:lsid:marinespecies.org:taxname:255062,NA,1
2014,75670,118,172716,596,CITHARICHTHYS SORDIDUS,PACIFIC SANDDAB,LIMANDE SORDIDE,urn:lsid:marinespecies.org:taxname:275694,0.62,NA
2014,75670,118,157411,5HA,OPHIURA,OPHIURA,,urn:lsid:marinespecies.org:taxname:123574,NA,NA
2014,75670,118,172862,602,ATHERESTHES STOMIAS,ARROWTOOTH FLOUNDER,PLIE <c0> GRANDE BOUCHE,urn:lsid:marinespecies.org:taxname:279792,236.72,NA
2014,75670,118,172868,607,EOPSETTA JORDANI,PETRALE SOLE,PLIE DE CALIFORNIE,urn:lsid:marinespecies.org:taxname:280690,17.34,NA
2014,75670,118,172978,610,GLYPTOCEPHALUS ZACHIRUS,REX SOLE,PLIE ROYALE,urn:lsid:marinespecies.org:taxname:274287,45.86,NA
2014,75670,118,172875,612,HIPPOGLOSSOIDES ELASSODON,FLATHEAD SOLE,PLIE <c0> T<ca>TE PLATE,urn:lsid:marinespecies.org:taxname:274289,50.88,NA
2014,75670,118,172932,614,HIPPOGLOSSUS STENOLEPIS,PACIFIC HALIBUT,FL<c9>TAN DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:274290,2.78,NA
2014,75670,118,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,1.54,NA
2014,75670,118,172887,626,MICROSTOMUS PACIFICUS,DOVER SOLE,LIMANDE-SOLE,urn:lsid:marinespecies.org:taxname:274294,56.46,NA
2014,75670,118,172921,628,PAROPHRYS VETULUS,ENGLISH SOLE,CARLOTTIN ANGLAIS,urn:lsid:marinespecies.org:taxname:254393,38.4,NA
2014,75670,118,82371,92D,DORYTEUTHIS OPALESCENS,OPALESCENT INSHORE SQUID,,urn:lsid:marinespecies.org:taxname:574540,NA,1
2014,75670,118,96970,SDB,PANDALUS JORDANI,PINK SHRIMP (SMOOTH),CREVETTE OC<c9>ANIQUE,urn:lsid:marinespecies.org:taxname:515469,0.44,NA
2014,75670,119,160848,056,BERINGRAJA BINOCULATA,BIG SKATE,RAIE BIOCELL<c9>E,urn:lsid:marinespecies.org:taxname:1021330,7.06,NA
2014,75670,119,161015,066,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,8.86,NA
2014,75670,119,551209,096,CLUPEA PALLASII,PACIFIC HERRING,HARENG DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:151159,0.42,2
2014,75670,119,162051,148,THALEICHTHYS PACIFICUS,EULACHON,EULAKANE,urn:lsid:marinespecies.org:taxname:282959,3.26,NA
2014,75670,119,164711,222,GADUS MACROCEPHALUS,PACIFIC COD,MORUE DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:254538,21.86,NA
2014,75670,119,630999,245,LYCODES PACIFICUS,BLACKBELLY EELPOUT,LYCODE <c0> VENTRE NOIR,urn:lsid:marinespecies.org:taxname:274116,0.24,5
2014,75670,119,52413,3U2,BALTICINA SEPTENTRIONALIS,SEA WHIP,,urn:lsid:marinespecies.org:taxname:754314,NA,NA
2014,75670,119,166719,417,SEBASTES ENTOMELAS,WIDOW ROCKFISH,VEUVE,urn:lsid:marinespecies.org:taxname:274791,0.6,1
2014,75670,119,166720,418,SEBASTES FLAVIDUS,YELLOWTAIL ROCKFISH,S<c9>BASTE <c0> QUEUE JAUNE,urn:lsid:marinespecies.org:taxname:274795,255.28,NA
2014,75670,119,167123,455,ANOPLOPOMA FIMBRIA,SABLEFISH,MORUE CHARBONNI<c8>RE,urn:lsid:marinespecies.org:taxname:159463,5.82,NA
2014,75670,119,167116,467,OPHIODON ELONGATUS,LINGCOD,MORUE-LINGUE,urn:lsid:marinespecies.org:taxname:240745,4.26,NA
2014,75670,119,172862,602,ATHERESTHES STOMIAS,ARROWTOOTH FLOUNDER,PLIE <c0> GRANDE BOUCHE,urn:lsid:marinespecies.org:taxname:279792,564.9,NA
2014,75670,119,172868,607,EOPSETTA JORDANI,PETRALE SOLE,PLIE DE CALIFORNIE,urn:lsid:marinespecies.org:taxname:280690,51.28,NA
2014,75670,119,172978,610,GLYPTOCEPHALUS ZACHIRUS,REX SOLE,PLIE ROYALE,urn:lsid:marinespecies.org:taxname:274287,17.18,NA
2014,75670,119,172875,612,HIPPOGLOSSOIDES ELASSODON,FLATHEAD SOLE,PLIE <c0> T<ca>TE PLATE,urn:lsid:marinespecies.org:taxname:274289,26.83,NA
2014,75670,119,172932,614,HIPPOGLOSSUS STENOLEPIS,PACIFIC HALIBUT,FL<c9>TAN DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:274290,60.6,NA
2014,75670,119,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,2.06,NA
2014,75670,119,172887,626,MICROSTOMUS PACIFICUS,DOVER SOLE,LIMANDE-SOLE,urn:lsid:marinespecies.org:taxname:274294,25.7,NA
2014,75670,119,172921,628,PAROPHRYS VETULUS,ENGLISH SOLE,CARLOTTIN ANGLAIS,urn:lsid:marinespecies.org:taxname:254393,3.38,7
2014,75670,119,96970,SDB,PANDALUS JORDANI,PINK SHRIMP (SMOOTH),CREVETTE OC<c9>ANIQUE,urn:lsid:marinespecies.org:taxname:515469,9.56,NA
2014,75670,120,160617,044,SQUALUS SUCKLEYI,NORTH PACIFIC SPINY DOGFISH,AIGUILLAT DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:299224,6.96,1
2014,75670,120,160848,056,BERINGRAJA BINOCULATA,BIG SKATE,RAIE BIOCELL<c9>E,urn:lsid:marinespecies.org:taxname:1021330,6.04,NA
2014,75670,120,160851,059,RAJA RHINA,LONGNOSE SKATE,POCHETEAU LONG-NEZ,urn:lsid:marinespecies.org:taxname:271581,16.24,NA
2014,75670,120,161015,066,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,11.08,NA
2014,75670,120,551209,096,CLUPEA PALLASII,PACIFIC HERRING,HARENG DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:151159,0.28,2
2014,75670,120,162051,148,THALEICHTHYS PACIFICUS,EULACHON,EULAKANE,urn:lsid:marinespecies.org:taxname:282959,11.16,NA
2014,75670,120,164711,222,GADUS MACROCEPHALUS,PACIFIC COD,MORUE DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:254538,23.92,NA
2014,75670,120,630999,245,LYCODES PACIFICUS,BLACKBELLY EELPOUT,LYCODE <c0> VENTRE NOIR,urn:lsid:marinespecies.org:taxname:274116,0.22,3
2014,75670,120,52413,3U2,BALTICINA SEPTENTRIONALIS,SEA WHIP,,urn:lsid:marinespecies.org:taxname:754314,NA,1
2014,75670,120,166717,414,SEBASTES ELONGATUS,GREENSTRIPED ROCKFISH,S<c9>BASTE <c0> RAYURES VERTES,urn:lsid:marinespecies.org:taxname:274788,NA,1
2014,75670,120,166720,418,SEBASTES FLAVIDUS,YELLOWTAIL ROCKFISH,S<c9>BASTE <c0> QUEUE JAUNE,urn:lsid:marinespecies.org:taxname:274795,157.88,NA
2014,75670,120,166734,437,SEBASTES PINNIGER,CANARY ROCKFISH,S<c9>BASTE CANARI,urn:lsid:marinespecies.org:taxname:274836,92.18,NA
2014,75670,120,167123,455,ANOPLOPOMA FIMBRIA,SABLEFISH,MORUE CHARBONNI<c8>RE,urn:lsid:marinespecies.org:taxname:159463,1.98,3
2014,75670,120,167116,467,OPHIODON ELONGATUS,LINGCOD,MORUE-LINGUE,urn:lsid:marinespecies.org:taxname:240745,14.04,NA
2014,75670,120,157011,4JD,MEDIASTER AEQUALIS,VERMILLION STARFISH,,urn:lsid:marinespecies.org:taxname:242160,0.2,1
2014,75670,120,167347,535,RADULINUS ASPRELLUS,SLIM SCULPIN,CHABOT <c9>LANC<c9>,urn:lsid:marinespecies.org:taxname:282541,NA,1
2014,75670,120,157360,5AE,GORGONOCEPHALUS EUCNEMIS,BASKET STAR,,urn:lsid:marinespecies.org:taxname:124969,0.24,2
2014,75670,120,157411,5HA,OPHIURA,OPHIURA,,urn:lsid:marinespecies.org:taxname:123574,NA,NA
2014,75670,120,172862,602,ATHERESTHES STOMIAS,ARROWTOOTH FLOUNDER,PLIE <c0> GRANDE BOUCHE,urn:lsid:marinespecies.org:taxname:279792,242.8,NA
2014,75670,120,172868,607,EOPSETTA JORDANI,PETRALE SOLE,PLIE DE CALIFORNIE,urn:lsid:marinespecies.org:taxname:280690,45.3,NA
2014,75670,120,172978,610,GLYPTOCEPHALUS ZACHIRUS,REX SOLE,PLIE ROYALE,urn:lsid:marinespecies.org:taxname:274287,11.84,NA
2014,75670,120,172875,612,HIPPOGLOSSOIDES ELASSODON,FLATHEAD SOLE,PLIE <c0> T<ca>TE PLATE,urn:lsid:marinespecies.org:taxname:274289,6.14,NA
2014,75670,120,172932,614,HIPPOGLOSSUS STENOLEPIS,PACIFIC HALIBUT,FL<c9>TAN DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:274290,32.4,NA
2014,75670,120,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,2.86,NA
2014,75670,120,172887,626,MICROSTOMUS PACIFICUS,DOVER SOLE,LIMANDE-SOLE,urn:lsid:marinespecies.org:taxname:274294,24.48,NA
2014,75670,120,172921,628,PAROPHRYS VETULUS,ENGLISH SOLE,CARLOTTIN ANGLAIS,urn:lsid:marinespecies.org:taxname:254393,1.76,4
2014,75670,120,82338,91G,ROSSIA PACIFICA,PACIFIC BOBTAIL SQUID,,urn:lsid:marinespecies.org:taxname:346432,NA,1
2014,75670,120,96970,SDB,PANDALUS JORDANI,PINK SHRIMP (SMOOTH),CREVETTE OC<c9>ANIQUE,urn:lsid:marinespecies.org:taxname:515469,17.4,NA
2014,75670,121,160851,059,RAJA RHINA,LONGNOSE SKATE,POCHETEAU LONG-NEZ,urn:lsid:marinespecies.org:taxname:271581,9.04,NA
2014,75670,121,161015,066,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,14.49,NA
2014,75670,121,551209,096,CLUPEA PALLASII,PACIFIC HERRING,HARENG DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:151159,0.19,2
2014,75670,121,162051,148,THALEICHTHYS PACIFICUS,EULACHON,EULAKANE,urn:lsid:marinespecies.org:taxname:282959,30.85,NA
2014,75670,121,164711,222,GADUS MACROCEPHALUS,PACIFIC COD,MORUE DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:254538,0.55,1
2014,75670,121,630999,245,LYCODES PACIFICUS,BLACKBELLY EELPOUT,LYCODE <c0> VENTRE NOIR,urn:lsid:marinespecies.org:taxname:274116,0.16,NA
2014,75670,121,166707,396,SEBASTES ALUTUS,PACIFIC OCEAN PERCH,S<c9>BASTE <c0> LONGUE M<c2>CHOIRE,urn:lsid:marinespecies.org:taxname:254573,NA,1
2014,75670,121,167123,455,ANOPLOPOMA FIMBRIA,SABLEFISH,MORUE CHARBONNI<c8>RE,urn:lsid:marinespecies.org:taxname:159463,2.18,4
2014,75670,121,167116,467,OPHIODON ELONGATUS,LINGCOD,MORUE-LINGUE,urn:lsid:marinespecies.org:taxname:240745,10.28,NA
2014,75670,121,157360,5AE,GORGONOCEPHALUS EUCNEMIS,BASKET STAR,,urn:lsid:marinespecies.org:taxname:124969,0.09,1
2014,75670,121,172862,602,ATHERESTHES STOMIAS,ARROWTOOTH FLOUNDER,PLIE <c0> GRANDE BOUCHE,urn:lsid:marinespecies.org:taxname:279792,180.79,NA
